개방서비스명,소재지전화,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,좌표정보(x),좌표정보(y)
동물병원,,충청남도 당진시 읍내동 626-9 10통,충청남도 당진시 당진중앙2로 17-5 (읍내동),31769,정가축병원,166631.2721,376778.1915
동물병원,,충청남도 당진시 합덕읍 운산리 263-1번지 2통,충청남도 당진시 합덕읍 합덕시장로 188,31812,백제 가축병원,179809.0118,367504.9489
동물병원,,충청남도 당진시 읍내동 1317번지,충청남도 당진시 무수동로 77 (읍내동),31776,백 동물병원,167557.6235,376440.9896
동물병원,,충청남도 당진시 채운동 310-3번지,충청남도 당진시 운학길 26 (채운동),,충남 동물병원,166417.8301,376966.0462
동물병원,,충청남도 당진시 합덕읍 운산리 358-2 충청동물병원,"충청남도 당진시 합덕읍 운산로 103, 충청동물병원",31811,충청동물병원,179181.7698,367094.3412
동물병원,363-2550,충청남도 당진시 신평면 거산리 161-4번지 거산동물병원,충청남도 당진시 신평면 거산3거리길 4 (거산동물병원),31748,거산동물병원,177886.7424,375260.9954
동물병원,,충청남도 당진시 면천면 성상리 783-5번지,충청남도 당진시 면천면 동문1길 15-4,31804,참 좋은 동물병원,170386.8283,368499.7309
동물병원,352-6141,충청남도 당진시 대덕동 1652,충청남도 당진시 무수동로 36 (대덕동),,당진종합 동물병원,167602.5279,376227.2122
동물병원,352-8575,충청남도 당진시 읍내동 300-7 상록서점,"충청남도 당진시 당진중앙1로 227, 상록서점 (읍내동)",31770,행담 동물병원,167406.0387,377486.6553
동물병원,,충청남도 당진시 순성면 봉소리 606-15 가동,"충청남도 당진시 순성면 순성로 419, 가동",31757,한울 AHC동물병원,173636.4754,371350.5975
동물병원,041-350-5568,충청남도 당진시 읍내동 산 66-2,"충청남도 당진시 무수동7길 42, 축협배합사료공장 (읍내동)",31774,당진축협동물병원,167973.5994,376470.1374
동물병원,356-8575,충청남도 당진시 우두동 1436번지,충청남도 당진시 우두로1길 2 (우두동),31768,현대동물병원,167178.1429,377777.918
동물병원,041-352-7588,충청남도 당진시 수청동 999번지 로뎀타워 104동,"충청남도 당진시 당진중앙2로 447 (수청동, 로뎀타워 104동)",31771,센트럴동물병원,168469.3066,377749.4017
동물병원,357-1445,충청남도 당진시 대덕동 1841번지,"충청남도 당진시 대덕1로 125-84 (대덕동, 카이저)",31778,제일팜산업동물병원,168423.1988,375949.524
동물병원,363-0600,충청남도 당진시 우강면 창리 246-5,충청남도 당진시 우강면 면천로 1783,31754,우리동물병원,180494.2769,367854.9925
동물병원,,충청남도 당진시 우강면 창리 246-5,"충청남도 당진시 우강면 면천로 1783, 1층 2호",31754,강한우리동물병원,180494.2769,367854.9925
동물병원,,충청남도 홍성군 광천읍 신진리 522,충청남도 홍성군 광천읍 홍남로606번길 2,32296,김수의과동물병원,165698.1099,333735.3424
동물병원,,충청남도 홍성군 홍성읍 대교리 391-15번지,충청남도 홍성군 홍성읍 의사로43번길 7-5,32221,홍성종합동물병원,170428.7865,344503.6559
동물병원,634-1335,충청남도 홍성군 홍성읍 고암리 548-4번지,충청남도 홍성군 홍성읍 조양로 196,,세종동물병원,170512.5415,344396.5429
동물병원,632-4495,충청남도 홍성군 홍성읍 대교리 91-10번지,충청남도 홍성군 홍성읍 의사로64번길 32,,홍성낙협동물병원,170553.2552,344496.8126
동물병원,,충청남도 계룡시 엄사면 엄사리 184-4 지하 1층,"충청남도 계룡시 엄사면 엄사중앙로 93, 지하 1층",32805,충남동물병원,221634.4016,309841.7644
동물병원,,충청남도 서산시 동문동 1012-24,충청남도 서산시 안견로 247-1 (동문동),31991,신화,151371.8905,364167.9573
동물병원,667-6171,충청남도 서산시 읍내동 587-3,충청남도 서산시 부춘1로 47 (읍내동),31972,홍성낙협서산지점,150418.0423,365088.4378
동물병원,,충청남도 서산시 잠홍동 558-8번지,충청남도 서산시 고운로 329 (잠홍동),31966,정 동물병원,152695.2603,365145.3023
동물병원,,충청남도 서산시 동문동 987-13,충청남도 서산시 안견로 256 (동문동),31983,로얄동물병원,151285.0863,364194.6705
동물병원,,충청남도 서산시 예천동 1300-7,충청남도 서산시 호수공원12로 13 (예천동),31996,답21동물병원,150635.9557,363557.8898
동물병원,,충청남도 서산시 음암면 도당리 1294-6,충청남도 서산시 음암면 도당큰말길 4,31936,김도균동물병원,156869.2309,366616.9859
동물병원,665-7588,충청남도 서산시 동문동 225-1,충청남도 서산시 율지6로 42 (동문동),31993,한서동물의료센터,151992.6,364320.3951
동물병원,,충청남도 서산시 읍내동 71-13 서원빌딩,"충청남도 서산시 안견로 312, 서원빌딩 (읍내동)",31984,성심동물의료센터,150734.0921,364158.2233
동물병원,041-667-5525,충청남도 서산시 예천동 1643,충청남도 서산시 예천9로 5-1(예천동),32005,서산동물병원,150979.8256,362958.1038
동물병원,853-6005,충청남도 공주시 우성면 동대리 145-6 145-6,충청남도 공주시 우성면 동대리길 78,32531,우성농협,204599.126,329830.9362
동물병원,,충청남도 공주시 신관동 642-1번지,충청남도 공주시 번영1로 54 (신관동),32583,강북종합,211964.8372,330162.8437
동물병원,,충청남도 보령시 대천동 346-4번지,충청남도 보령시 대흥로 77 (대천동),33449,차동물병원,163172.5246,316784.5769
동물병원,,충청남도 보령시 대천동 434-6,충청남도 보령시 중앙로 105 (대천동),33455,김동물병원,163347.9044,316822.6625
동물병원,935-1455,충청남도 보령시 천북면 하만리 628-4,충청남도 보령시 천북면 홍보로 417-1,33402,충남동물병원,157371.3515,330505.1323
동물병원,936-7582,충청남도 보령시 대천동 435-20번지,충청남도 보령시 번영로 30 (대천동),33455,제일동물병원,163377.8331,316803.1346
동물병원,,충청남도 공주시 사곡면 해월리 118-2,충청남도 공주시 사곡면 해월길 50-50,32523,한우사랑동물병원,201398.7491,334695.4549
동물병원,041-853-1474,충청남도 공주시 금성동 19-29,충청남도 공주시 웅진로 235 (금성동),32538,중앙동물병원,211036.0059,328883.235
동물병원,,충청남도 공주시 우성면 상서리 704,충청남도 공주시 우성면 우성길 162,32530,한울메디벳,206993.6998,330708.4294
동물병원,,충청남도 공주시 소학동 299-1,충청남도 공주시 소학동길 133(소학동),32596,태성동물병원,213400.5214,327482.6874
동물병원,041-856-8082,충청남도 공주시 신관동 256-6,충청남도 공주시 관골1길 63 (신관동),32575,금비동물병원,212065.9146,330327.4944
동물병원,,충청남도 서산시 동문동 293-11,충청남도 서산시 안견로 203 (동문동),31992,김신환동물병원,151683.6437,364436.7879
동물병원,,충청남도 서산시 동문동 309-3 서산공용버스터미널,"충청남도 서산시 안견로 190, 서산공용버스터미널 (동문동)",31981,여한경,151602.1238,364605.9904
동물병원,,충청남도 서산시 동문동 269-6 전망빌딩,"충청남도 서산시 안견로 231, 전망빌딩 (동문동)",31991,우리,151535.6693,364212.2975
동물병원,,충청남도 서산시 동문동 995-15,충청남도 서산시 안견로 263 (동문동),31991,고려동물병원,151230.5385,364134.1731
동물병원,,충청남도 서산시 해미면 읍내리 291-9,충청남도 서산시 해미면 남문6로 3,31960,해미성,159148.2965,357045.6824
동물병원,041-661-4681,충청남도 서산시 운산면 용현리 982 농협중앙회가축개량사업소별관,"충청남도 서산시 운산면 해운로 666, 농협중앙회가축개량사업소별관",31948,농협 한우개량사업소 가축병원,161060.7825,362859.0874
동물병원,,충청남도 계룡시 엄사면 엄사리 243-1번지,"충청남도 계룡시 엄사면 번영로 56, 1층",32806,노아동물병원,221407.8424,309843.2255
동물병원,042-841-7533,충청남도 계룡시 엄사면 엄사리 168-8,충청남도 계룡시 엄사면 전원로 8-1,32803,신도안동물병원,221634.5705,310000.9333
동물병원,,충청남도 공주시 금성동 184-7 184-7,충청남도 공주시 왕릉로 141-1 (금성동),32537,공주동물병원,210917.385,329278.755
동물병원,,충청남도 공주시 중학동 91-2 91-2,충청남도 공주시  웅진로  98-3 (중학동),,충남,211028.0297,327585.2636
동물병원,,충청남도 공주시 산성동 174-39 3통5반,충청남도 공주시 웅진로 209 (산성동),32539,대관령,211104.9396,328695.6416
동물병원,,충청남도 공주시 반죽동 194-3 2통2반,충청남도 공주시 감영길 7 (반죽동),32546,이기영,210871.2153,327999.382
동물병원,,충청남도 공주시 신관동 197 3통4반 새뜸현대아파트 402동 2204호,충청남도 공주시 공주대학로 23-44 (신관동),32587,신동,212094.3575,329735.638
동물병원,,충청남도 홍성군 광천읍 신진리 423-7번지,충청남도 홍성군 광천읍 홍남로 664,,신흥동물병원,166292.3341,333632.1638
동물병원,642-2003,충청남도 홍성군 광천읍 광천리 237-36번지,충청남도 홍성군 광천읍 광천로 295,,임창일동물병원,166399.4554,333344.1375
동물병원,632-7775,충청남도 홍성군 홍성읍 오관리 285번지,충청남도 홍성군 홍성읍 조양로 141,,충남동물병원,170013.5753,344577.5014
동물병원,,충청남도 공주시 월미동 307-18,충청남도 공주시 내산목천길 92 (월미동),32528,세종공주축협동물병원,208939.5128,332766.4126
동물병원,934-0013,충청남도 보령시 동대동 1701,충청남도 보령시 한내로 21 (동대동),33434,보령동물병원,164596.1758,316375.0681
동물병원,641-9332,충청남도 보령시 천북면 하만리 271-2번지,충청남도 보령시 천북면 하궁길 13,33402,홍성낙농협동조합 천북동물병원,157596.213,331233.8374
동물병원,,충청남도 보령시 궁촌동 65,충청남도 보령시 명천중앙길 49 (궁촌동),33473,바른동물병원,163824.6495,315785.9568
동물병원,041-934-0279,충청남도 보령시 동대동 1354,충청남도 보령시 동현로 12 (동대동),33435,훈 동물병원,164816.6833,316826.2011
동물병원,734-8276,충청남도 논산시 취암동 1040-16번지,충청남도 논산시 계백로 1006-3 (취암동),32974,캐비어동물병원,207915.8867,300311.9055
동물병원,736-8875,충청남도 논산시 취암동 1051-1번지,충청남도 논산시 중앙로398번길 2 (취암동),,호크종합동물병원,207977.3011,299909.1543
동물병원,,충청남도 논산시 연무읍 동산리 25-4,충청남도 논산시 연무읍 득안대로 467,33013,피그헬스동물병원,211542.0258,291623.8066
동물병원,,충청남도 논산시 부적면 마구평리 468-5,충청남도 논산시 부적면 마구평1길 6,32914,봉 동물병원,211339.8938,301606.0751
동물병원,041-734-7511,충청남도 논산시 취암동 581-7번지,충청남도 논산시 시민로 417 (취암동),32954,데일리동물병원,207688.3089,300103.6263
동물병원,,충청남도 논산시 내동 931번지,충청남도 논산시 시민로194번길 1 (내동),32989,논산계룡축협 동물병원,208827.3199,298264.4111
동물병원,,충청남도 논산시 벌곡면 검천리 338-3,충청남도 논산시 벌곡면 검천길 272,33026,비글구조네트워크 동물메디컬센터,224123.4429,297061.5162
동물병원,,충청남도 천안시 서북구 두정동 696 오성빌딩 201호,"충청남도 천안시 서북구 두정로 142, 오성빌딩 201호 (두정동)",31090,해맑은동물병원,211744.165,370246.5778
동물병원,563-0075,충청남도 천안시 서북구 성정동 1485번지 롯데마트 2층,"충청남도 천안시 서북구 성정두정로 1, 2층 (성정동, 롯데마트)",31109,펫가든동물병원,212478.6637,369462.286
동물병원,,충청남도 천안시 서북구 백석동 872 대건플라자 108호,"충청남도 천안시 서북구 백석3로 134, 108호 (백석동,대건플라자)",,백석동물병원,211082.5147,368967.0928
동물병원,576-7552,충청남도 천안시 서북구 쌍용동 1176-1,"충청남도 천안시 서북구 쌍용대로 43 (쌍용동, 진주빌딩)",31155,굿모닝24시동물병원,211650.4706,366661.6101
동물병원,332-8275,충청남도 예산군 예산읍 주교리 225-9번지,충청남도 예산군 예산읍 역전로 70,,한일동물병원,184696.6906,353818.9782
동물병원,,충청남도 공주시 송선동 50-8,충청남도 공주시 장척로 76 (송선동),32590,세종팜스,215557.3745,331602.8601
동물병원,,충청남도 공주시 신관동 534-2번지 449-74,충청남도 공주시 신덕마을길 5 (신관동),32529,천안공주낙농농협동물병원,210763.6135,330491.3199
동물병원,,충청남도 공주시 금성동 19-29번지,충청남도 공주시 웅진로 235 (금성동),32538,중앙가축병원,211036.0059,328883.235
동물병원,631-5735,충청남도 홍성군 홍성읍 내법리 132-3,충청남도 홍성군 홍성읍 충서로1707번길 337,32217,한길동물병원,171180.1874,345217.9619
동물병원,634-8767,충청남도 홍성군 홍성읍 월산리 859-8번지 203호,"충청남도 홍성군 홍성읍 법원1길 12, 203호",,신베트,168761.576,344391.5595
동물병원,633-4287,충청남도 홍성군 홍성읍 월산리 459 102호,"충청남도 홍성군 홍성읍 백월로 86, 102호",32249,피그월드 동물병원,167723.9739,344071.021
